YEAR,MONTH,AREA_ID,AREA,DISTRICT_ID,DISTRICT,SITE,store,SITE_DES,LOCATION,PART_NO,PROD_DES,PART_STATUS,CL_BAL, SEL_CASH_PRICE ,PROD_FAMILY,PROD_FAMILY_DES,CAT -01 ,COMMODITY,COM_DES,BRAND_CODE,BRAND_DES, MRP , MOP , Current Discount % ,COMMENTS / DISCOUNT GUIDELINE
2026,7,12296,CONSIGNMENT WEB,12297,CONSIGNMENT WEB,UAB01,SHOP,E-Commerce  Partner,NORMAL,HU-POWER-B10000,HUAWEI 10000 MAH POWER BANK,L,1," 7,599.00 ",PF118,AUDIO & PHONE ACCESSORIES,Digital ,2G539,HUAWEI -AUDIO & PHONE ACCESS0RIES,BR105,HUAWEI," 7,599 ", -   , -   , 50% Discount EOL 
2026,7,12296,CONSIGNMENT WEB,12297,CONSIGNMENT WEB,UAB01,SHOP,E-Commerce  Partner,NORMAL,MDR-XB55AP,SONY EXTRA BASS HEADPHONE,O,8," 9,299.00 ",PF118,AUDIO & PHONE ACCESSORIES,Digital ,2G534,SONY  -AUDIO &  PHONE ACCESS0RIES,BR047,SONY," 9,299 "," 3,720 ", 1 , -   
2026,7,12296,CONSIGNMENT WEB,12297,CONSIGNMENT WEB,UAB01,SHOP,E-Commerce  Partner,NORMAL,MDR-ZX110AP,SONY HEAD PHONES,O,1," 7,599.00 ",PF118,AUDIO & PHONE ACCESSORIES,Digital ,2G534,SONY  -AUDIO &  PHONE ACCESS0RIES,BR047,SONY," 7,599 ", -   , -   , -   
2026,7,12296,CONSIGNMENT WEB,12297,CONSIGNMENT WEB,UAB01,SHOP,E-Commerce  Partner,NORMAL,MDR-ZX110NC,SONY NOICE CANCELLING HEAD PHONES,O,1," 9,299.00 ",PF118,AUDIO & PHONE ACCESSORIES,Digital ,2G534,SONY  -AUDIO &  PHONE ACCESS0RIES,BR047,SONY," 9,299 "," 3,720 ", 1 , -   
2026,7,12296,CONSIGNMENT WEB,12297,CONSIGNMENT WEB,UAB01,SHOP,E-Commerce  Partner,NORMAL,MDR-ZX310AP,SONY HEAD PHONES,O,1," 8,099.00 ",PF118,AUDIO & PHONE ACCESSORIES,Digital ,2G534,SONY  -AUDIO &  PHONE ACCESS0RIES,BR047,SONY," 8,099 "," 1,000 ", 1 , -   
2026,7,17506,CORPORATE SERVICE,17513,SERVICE - CORPORATE,RAP01,S/C,SERVICE - CORPORATE,NORMAL,DELL-NB-DC,DELL DUAL CORE,O,1," 62,599.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G448,COMPUTER NOTEBOOK - DELL,BR139,DELL," 62,599 "," 25,040 ", 1 ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17506,CORPORATE SERVICE,17513,SERVICE - CORPORATE,RAP01,S/C,SERVICE - CORPORATE,NORMAL,DELL-3552-PQC,3552 QUAD CORE NB,O,1," 76,699.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G448,COMPUTER NOTEBOOK - DELL,BR139,DELL," 76,699 "," 23,010 ", 1 ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,EXCHANGE,MSI-A11UEK-STL-15M-I7-WHI,MSI I7 11G 16GB RTX3060 512GBSSD,O,1," 621,199.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G849,MSI NOTE BOOK,BR213,MSI," 621,199 "," 496,959 ", 0 ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,NORMAL,MSI-BRV15-B5DD-R5-BLK,MSI R5 5G 8GB RX5500M 2YR WR,O,1," 363,599.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G849,MSI NOTE BOOK,BR213,MSI," 363,599 "," 196,343 ", 0 ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,EXCHANGE,MSI-GF66-KAT-11SC-I7-BLK,MSI I7 11G 16GB GTX1650 2YR WR,O,1," 412,499.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G849,MSI NOTE BOOK,BR213,MSI," 412,499 "," 259,874 ", 0 ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,NORMAL,MSI-GF66-KAT-11UC-I5-BLK,MSI I5 11G 16GB RTX3050 2YR WR,O,1," 406,999.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G849,MSI NOTE BOOK,BR213,MSI," 406,999 "," 293,039 ", 0 ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,NORMAL,MSI-GL65-LEO-9SCXR-I5-BLA,MSI I7 G9 8GB GTX1650 512GBSSD,O,1," 262,799.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G849,MSI NOTE BOOK,BR213,MSI," 262,799 "," 167,534 ", 0 ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,EXCHANGE,MSI-GL76-PUL-11UDK-I7-GRE,MSI I7 11G 16GB RTX3050 2YR WR,O,1," 591,399.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G849,MSI NOTE BOOK,BR213,MSI," 591,399 "," 372,581 ", 0 ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,EXCHANGE,MSI-MOD15-B13M-I5-BLK,MSI MODERN 15 - 13TH GEN I5 - BLACK,L,1," 269,999.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G849,MSI NOTE BOOK,BR213,MSI," 269,999 "," 230,849 ", 0 ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,ACCESSORIES,NETAC-128GB-NVME-SSD,3 YR WRR NETAC 128GB NVME SSD,A,2,,PF204,COMPUTER  ACCESSORIES AND MONITORS,Digital ,2GA34,NETAC COMPUTER PARTS,BR285,NETAC, -   , -   , -   , -   
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,SALVAGE,HON-ART14-U7-32-1TB-GLD,HONOR MAGICBOOK ART 14 INTEL ULTRA 7 PROCESSOR 255H 32GB 1TB SSD,A,3," 589,999.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2GC17,COMPUTER NOTEBOOK - HONOR,BR277,HONOR," 589,999 ", -   , -   ," Active SKU, No discounts applicable "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,AR PENDING,HON-PAD-X7-4-128,HONOR PADX7 4GB 128GB,A,2," 49,999.00 ",PF135,PHONE - MEDIA PAD,Digital ,2GB05,HONOR MEDIA PAD,BR277,HONOR," 49,999 ", -   , -   ," Displayed/Unboxed - 15% Additional Discount, Considering the severity of the damage (battery issues, display damage, and scratch marks), a discount of 50% to 70%, Parts missing (Cable, Adapter) Upto 50% - 60% Discount.  "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,EXCHANGE,HU-MATEVIEW-SE,HUAWEI MONITOR 24 INCH,O,1," 29,999.00 ",PF204,COMPUTER  ACCESSORIES AND MONITORS,Digital ,2G098,COMPUTER PARTS,BR105,HUAWEI," 29,999 "," 17,999 ", 0 , -   
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,ACCESSORIES,KG-128GB-MICROSD,Kigston 128GB Canvas Select,O,1," 5,199.00 ",PF204,COMPUTER  ACCESSORIES AND MONITORS,Digital ,2G098,COMPUTER PARTS,BR224,KINGSTON," 5,199 "," 2,599 ", 1 , -   
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,AR PENDING,AS-ZEN-15G-U5-1TB-328-SIL,ASUS ZENBOOK 328 15GEN U5 1TB 16GB SIL,A,2," 649,999.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G441,COMPUTER NOTEBOOK ASUS,BR112,ASUS," 649,999 ", -   , -   ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,NORMAL,DELL-ECT1250-I5-8GB512-WD,DELL ECT1250 TOWER DESKTOP WITH 3-YEAR ONSITE WARRANTY,A,1,,PF008,COMPUTERS,Digital ,2G447,COMPUTER DESKTOP -DELL,BR139,DELL, -   , -   , -   ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,AR PENDING,DELL-HL-LAT3550-I5-16-WP,DELL-HL-LAT3550-I5-W11P UPGRADED WITH 16GB,A,4,,PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G448,COMPUTER NOTEBOOK - DELL,BR139,DELL, -   , -   , -   ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,NORMAL,DELL-HL-LAT3550-I5-W11P,DELL LAT3550 I5 8GB 512GB W11P,A,1,,PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G448,COMPUTER NOTEBOOK - DELL,BR139,DELL, -   , -   , -   ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,EXCHANGE,DELL-HL-LAT7350-U7-2IN1,DELL LAT7350 ULTRA7 16GB 512GB W11P,A,1,,PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G448,COMPUTER NOTEBOOK - DELL,BR139,DELL, -   , -   , -   ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,EXCHANGE,DELL-INB3030-I5-8GB512-D,DELL INSPIRON FOR BUSINESS 3030 I5 DESKTOP,A,1," 240,000.00 ",PF008,COMPUTERS,Digital ,2G447,COMPUTER DESKTOP -DELL,BR139,DELL," 240,000 ", -   , -   ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,NORMAL,DELL-M-D2020H,DELL D2020H MONITOR,A,2," 38,699.00 ",PF204,COMPUTER  ACCESSORIES AND MONITORS,Digital ,2G098,COMPUTER PARTS,BR139,DELL," 38,699 ", -   , -   , -   
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,AR PENDING,DELL-M-E2020H,DELL E2020H MONITOR,A,5,,PF204,COMPUTER  ACCESSORIES AND MONITORS,Digital ,2G098,COMPUTER PARTS,BR139,DELL, -   , -   , -   , -   
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,EXCHANGE,DELL-M-S2421HGF,"3 YRR WRR DELL 24"" TN FULL HD MONIT",O,1," 119,199.00 ",PF204,COMPUTER  ACCESSORIES AND MONITORS,Digital ,2G098,COMPUTER PARTS,BR139,DELL," 119,199 "," 41,720 ", 1 , -   
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,LOAN SFA SURANGA,DELL-M-S2522HG,DELL  25' MONITOR S2522HG,L,1," 97,799.00 ",PF204,COMPUTER  ACCESSORIES AND MONITORS,Digital ,2G098,COMPUTER PARTS,BR139,DELL," 97,799 "," 29,340 ", 1 , -   
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,SCRAP,DELL-M-S2722DGM,3 YR WRR DELL  27 Curved Gaming Monitor – S2722DGM,L,1," 120,399.00 ",PF204,COMPUTER  ACCESSORIES AND MONITORS,Digital ,2G098,COMPUTER PARTS,BR139,DELL," 120,399 ", -   , -   , -   
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,AR PENDING,DELL-PRO14-HL-C5-16-512-W,HAYLEYS DELL PRO 14 LAP CORE5,A,1,,PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G448,COMPUTER NOTEBOOK - DELL,BR139,DELL, -   , -   , -   ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,NORMAL,DELL-PRO16-HL-C5-16-512-W,HAYLEYS DELL PRO CORE5 LAP,A,1,,PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G448,COMPUTER NOTEBOOK - DELL,BR139,DELL, -   , -   , -   ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,NORMAL,DELL-VOS3020-I3-8GB512-D,DELL VOS 3020 I3 8GB 512,A,1," 175,999.00 ",PF008,COMPUTERS,Digital ,2G447,COMPUTER DESKTOP -DELL,BR139,DELL," 175,999 ", -   , -   ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,AR PENDING,DELL-VOS3020-I3-8GB512-D,DELL VOS 3020 I3 8GB 512,A,1," 175,999.00 ",PF008,COMPUTERS,Digital ,2G447,COMPUTER DESKTOP -DELL,BR139,DELL," 175,999 ", -   , -   ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,CN NOTE,DELL-VOS3520-I5-8GB512-D,DELL VOS3520 I5 8GB512 DOS,O,1," 337,499.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G448,COMPUTER NOTEBOOK - DELL,BR139,DELL," 337,499 "," 67,500 ", 1 ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,STOCK REPAIR,DELL-VOS3530-I5-DOS,DELL VOS 3530 13GEN I5 8GB 512 DOS,O,1," 261,099.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G448,COMPUTER NOTEBOOK - DELL,BR139,DELL," 261,099 ", -   , -   ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,AR PENDING,DELL-VOS3910-I5DOS,DELLVOS3910 I5DOS 8G1TB 3YRWAR,L,1," 350,499.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G447,COMPUTER DESKTOP -DELL,BR139,DELL," 350,499 "," 140,200 ", 1 ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,EXCHANGE,DELL3501-11G-I3W10-BLK,3501 11G I3  4GB RAM 1TB HDD 2 YR W,O,1," 140,499.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G448,COMPUTER NOTEBOOK - DELL,BR139,DELL," 140,499 "," 28,100 ", 1 ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,TRANSIT,DELL3501-11G-I7W10-SIL,3501 11G I7  8GB RAM 512SSD MX330 2,O,1," 220,199.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G448,COMPUTER NOTEBOOK - DELL,BR139,DELL," 220,199 "," 110,099 ", 1 ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,TRANSIT,DELL3501-I5W10IRIS-SIL,3501 11G I5  4GB RAM 1TB HDD IRIS X,O,1," 175,399.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G448,COMPUTER NOTEBOOK - DELL,BR139,DELL," 175,399 ", -   , -   ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,EXCHANGE,DELL3510-PNT-128-RCH-BLK,DELL3510PNT 128RCH BLK 1YRWR,O,1," 132,799.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G448,COMPUTER NOTEBOOK - DELL,BR139,DELL," 132,799 "," 26,560 ", 1 ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,SCRAP,DELL3510-PNT-128-RCH-BLK,DELL3510PNT 128RCH BLK 1YRWR,O,1," 132,799.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G448,COMPUTER NOTEBOOK - DELL,BR139,DELL," 132,799 "," 26,560 ", 1 ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,STOCK REPAIR,DELL3510-PNTMSIL-W11-BLK,DELL3510 PNM BLK,O,1," 119,499.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G448,COMPUTER NOTEBOOK - DELL,BR139,DELL," 119,499 "," 29,875 ", 1 ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,CN NOTE,DELL3520-I5-8GB512-SIL,DELL 3520 I5 8GB RAM 512 SSD SILVER,L,2," 188,000.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G448,COMPUTER NOTEBOOK - DELL,BR139,DELL," 188,000 ", -   , -   ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,STOCK REPAIR,DELL3530-I3-8GB512-BLK,DELL 3530 I3 8GB512 W11 2YRW,O,2," 174,999.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G448,COMPUTER NOTEBOOK - DELL,BR139,DELL," 174,999 "," 157,499 ", 0 ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,EXCHANGE,DELL3530-I3-8GB512-BLK,DELL 3530 I3 8GB512 W11 2YRW,O,1," 174,999.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G448,COMPUTER NOTEBOOK - DELL,BR139,DELL," 174,999 "," 157,499 ", 0 ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,EXCHANGE,DELL3530-I5-8GB512-SIL,DELL 3530 I5 8GB RAM 512 SSD LAPTOP SILVER,A,1," 239,999.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G448,COMPUTER NOTEBOOK - DELL,BR139,DELL," 239,999 ", -   , -   ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,CN NOTE,DELL3530-I5-8GB512-SIL,DELL 3530 I5 8GB RAM 512 SSD LAPTOP SILVER,A,1," 239,999.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G448,COMPUTER NOTEBOOK - DELL,BR139,DELL," 239,999 ", -   , -   ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,EXCHANGE,DELL3530-I7-8GB512-BLK,DELL 3530 I7 8GB512 W11 2YRW,A,1," 310,999.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G448,COMPUTER NOTEBOOK - DELL,BR139,DELL," 310,999 ", -   , -   ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
2026,7,17507,DIGITAL DEVICE SERVICE,17514,COMPUTER AND SURVELLANCE ,PAA01,S/C,MICROCHIP,EXCHANGE,DELL3530-I7-8GB512-SIL,DELL 3530 I7 8GB RAM 512 SSD SILVER,A,1," 310,999.00 ",PF122,COMPUTERS & LAPTOPS - OTHER BRANDED,Digital ,2G448,COMPUTER NOTEBOOK - DELL,BR139,DELL," 310,999 ", -   , -   ," Any Display Issues - 50-60%, Keyboard/Touchpad Issues - 30%, Battery Issues 50-60%.
Unboxed or Displayed Products - 10%
If Parts N/A - 30%
Special Note - If products are not physically available in shop or products are used by shop - 50% "
